payment_id,ride_id,user_id,amount,payment_method,payment_status,transaction_id,payment_time
6243,4902,8653,100.33,debit_card,completed,TXN-00006243,2026-02-15 17:39:38
6244,12763,38,88.46,google_pay,completed,TXN-00006244,2025-12-05 09:59:41
6245,18079,8403,53.75,apple_pay,completed,TXN-00006245,2026-07-24 05:50:10
6246,17296,8967,61.33,debit_card,completed,TXN-00006246,2025-02-05 13:35:06
6247,11100,2116,29.77,debit_card,completed,TXN-00006247,2026-03-05 17:59:00
6248,7781,1949,120.18,google_pay,completed,TXN-00006248,2026-05-19 05:00:46
6249,13447,1599,66.9,google_pay,completed,TXN-00006249,2026-07-24 14:20:52
6250,3712,674,108.56,apple_pay,completed,TXN-00006250,2025-07-15 06:41:25
6251,18723,9851,136.51,paypal,completed,TXN-00006251,2025-03-04 14:34:07
6252,9590,3335,23.74,apple_pay,refunded,TXN-00006252,2026-01-21 08:06:15
6253,9061,2350,65.09,paypal,completed,TXN-00006253,2025-10-29 08:38:38
6254,3344,7877,35.13,apple_pay,completed,TXN-00006254,2026-02-28 10:36:05
6255,2592,3657,82.34,credit_card,completed,TXN-00006255,2026-04-23 21:45:25
6256,16304,850,52.64,apple_pay,completed,TXN-00006256,2025-12-12 00:43:51
6257,860,2999,29.53,paypal,completed,TXN-00006257,2026-04-23 04:57:28
6258,17974,7678,49.78,credit_card,completed,TXN-00006258,2026-05-16 18:04:05
6259,4407,2885,74.45,paypal,completed,TXN-00006259,2025-11-28 00:21:26
6260,2006,5837,84.3,google_pay,completed,TXN-00006260,2025-03-07 23:34:15
6261,4569,9230,39.02,credit_card,completed,TXN-00006261,2025-12-04 13:43:03
6262,4186,3378,42.74,paypal,completed,TXN-00006262,2026-07-27 10:22:32
6263,9958,9774,30.56,debit_card,completed,TXN-00006263,2026-05-03 23:53:11
6264,6553,8027,42.6,debit_card,completed,TXN-00006264,2025-11-09 12:53:55
6265,15665,5454,40.2,apple_pay,completed,TXN-00006265,2026-05-07 22:43:29
6266,5741,178,93.75,google_pay,completed,TXN-00006266,2025-02-12 08:56:31
6267,2905,6990,101.79,debit_card,completed,TXN-00006267,2025-10-16 02:53:12
6268,10389,6640,66.68,apple_pay,completed,TXN-00006268,2025-03-03 05:26:37
6269,6140,2100,24.3,credit_card,completed,TXN-00006269,2025-04-29 18:07:47
6270,3657,6137,41.8,debit_card,completed,TXN-00006270,2025-04-08 03:24:19
6271,16344,8683,139.0,apple_pay,completed,TXN-00006271,2026-07-06 06:44:16
6272,8376,8912,118.66,google_pay,completed,TXN-00006272,2025-08-27 02:39:52
6273,11613,6391,160.53,google_pay,completed,TXN-00006273,2025-12-25 19:39:05
6274,5029,4009,67.37,credit_card,failed,TXN-00006274,2025-06-30 13:00:29
6275,5282,9753,90.21,credit_card,completed,TXN-00006275,2025-04-14 17:34:09
6276,15985,6822,47.73,paypal,completed,TXN-00006276,2026-04-05 16:27:15
6277,1243,3578,44.69,paypal,completed,TXN-00006277,2025-08-03 00:10:32
6278,2422,5048,74.47,apple_pay,completed,TXN-00006278,2026-06-12 03:59:10
6279,11738,2377,60.12,apple_pay,completed,TXN-00006279,2026-05-12 09:23:27
6280,7352,2155,66.17,google_pay,completed,TXN-00006280,2025-01-04 06:09:12
6281,8677,7488,88.76,debit_card,completed,TXN-00006281,2026-03-18 23:46:04
6282,7560,9954,66.33,credit_card,completed,TXN-00006282,2025-11-21 04:10:45
6283,19542,6197,46.61,credit_card,completed,TXN-00006283,2026-01-22 01:42:05
6284,14377,2253,89.79,google_pay,completed,TXN-00006284,2025-01-16 22:49:20
6285,15417,4369,54.05,debit_card,completed,TXN-00006285,2025-07-27 15:40:59
6286,571,1823,47.41,paypal,refunded,TXN-00006286,2025-11-22 16:46:27
6287,13333,2322,70.06,paypal,completed,TXN-00006287,2025-01-17 13:47:40
6288,18741,9258,54.15,paypal,completed,TXN-00006288,2025-05-26 15:04:22
6289,243,9312,28.8,google_pay,completed,TXN-00006289,2026-01-04 08:58:10
6290,7063,869,76.05,google_pay,completed,TXN-00006290,2026-05-23 17:26:08
6291,1988,2300,62.71,credit_card,completed,TXN-00006291,2026-01-15 14:15:40
6292,266,79,68.05,credit_card,completed,TXN-00006292,2025-05-04 00:15:32
6293,93,7777,40.08,paypal,completed,TXN-00006293,2025-07-07 12:34:32
6294,10024,3814,40.41,paypal,completed,TXN-00006294,2025-10-09 03:15:03
6295,3641,5327,87.83,apple_pay,failed,TXN-00006295,2025-01-05 00:33:48
6296,18817,2672,18.05,credit_card,completed,TXN-00006296,2025-11-18 17:57:16
6297,16669,4341,63.78,paypal,completed,TXN-00006297,2025-12-18 09:33:30
6298,10226,7096,48.27,credit_card,completed,TXN-00006298,2025-12-25 22:38:46
6299,7373,1423,71.88,debit_card,completed,TXN-00006299,2025-02-02 16:39:28
6300,18740,2037,70.81,paypal,completed,TXN-00006300,2025-12-05 15:38:37
6301,11990,2262,52.72,apple_pay,completed,TXN-00006301,2025-10-15 05:09:35
6302,15,8983,73.68,debit_card,failed,TXN-00006302,2025-11-13 03:38:49
6303,577,1505,80.53,credit_card,completed,TXN-00006303,2025-12-26 00:18:29
6304,4117,3568,110.23,credit_card,completed,TXN-00006304,2025-10-04 17:17:22
6305,10273,2986,81.31,apple_pay,completed,TXN-00006305,2026-05-16 17:32:41
6306,3658,5597,60.86,credit_card,completed,TXN-00006306,2025-07-19 05:17:02
6307,8780,6215,27.83,apple_pay,completed,TXN-00006307,2026-06-27 11:18:04
6308,3326,1267,56.84,google_pay,failed,TXN-00006308,2025-06-21 05:36:23
6309,19019,5104,36.53,debit_card,completed,TXN-00006309,2025-07-26 16:44:42
6310,11823,4776,61.65,debit_card,completed,TXN-00006310,2025-09-30 04:39:47
6311,8751,2016,26.62,apple_pay,completed,TXN-00006311,2025-11-12 06:10:04
6312,13626,2596,75.38,debit_card,completed,TXN-00006312,2025-03-06 02:46:11
6313,11237,8266,35.46,apple_pay,completed,TXN-00006313,2025-01-29 12:37:14
6314,19438,4038,57.6,paypal,failed,TXN-00006314,2026-02-12 23:42:20
6315,15220,9923,59.56,google_pay,completed,TXN-00006315,2026-06-21 14:59:58
6316,6268,7562,53.98,paypal,completed,TXN-00006316,2025-11-22 17:21:39
6317,12992,4869,100.68,paypal,completed,TXN-00006317,2025-06-14 17:41:15
6318,10918,5600,52.17,apple_pay,completed,TXN-00006318,2025-01-25 16:39:14
6319,10101,8303,91.27,paypal,completed,TXN-00006319,2025-08-03 13:27:58
6320,13392,6369,56.6,debit_card,completed,TXN-00006320,2025-10-16 16:59:27
6321,9033,7540,64.76,credit_card,completed,TXN-00006321,2025-04-08 21:23:04
6322,3194,4577,73.03,debit_card,completed,TXN-00006322,2025-01-29 18:03:44
6323,13750,4763,34.45,apple_pay,completed,TXN-00006323,2026-01-15 01:00:50
6324,9938,5635,85.56,google_pay,completed,TXN-00006324,2025-11-29 19:00:24
6325,9040,7287,54.41,apple_pay,completed,TXN-00006325,2025-08-09 04:58:06
6326,10782,9826,37.09,google_pay,completed,TXN-00006326,2026-01-27 01:47:21
6327,19918,584,66.82,debit_card,completed,TXN-00006327,2025-06-22 00:22:07
6328,7358,3830,85.35,apple_pay,completed,TXN-00006328,2025-06-27 20:38:11
6329,2774,4145,30.8,paypal,completed,TXN-00006329,2025-08-20 06:25:32
6330,11280,4735,72.49,paypal,completed,TXN-00006330,2025-06-10 12:43:46
6331,3216,1521,167.91,debit_card,completed,TXN-00006331,2025-12-29 00:47:47
6332,14786,2798,62.27,debit_card,completed,TXN-00006332,2025-12-13 22:40:18
6333,14527,7295,44.49,debit_card,refunded,TXN-00006333,2026-07-29 03:52:29
6334,13859,9413,109.91,debit_card,completed,TXN-00006334,2025-02-08 04:56:43
6335,8212,7532,55.81,credit_card,failed,TXN-00006335,2026-03-23 22:46:06
6336,9513,6635,47.07,credit_card,completed,TXN-00006336,2026-02-10 22:40:28
6337,5121,6831,21.79,paypal,completed,TXN-00006337,2026-07-06 11:27:42
6338,18990,2629,64.7,paypal,completed,TXN-00006338,2026-06-22 00:36:34
6339,17199,2606,57.92,debit_card,completed,TXN-00006339,2025-04-15 06:01:30
6340,13463,9026,154.29,debit_card,completed,TXN-00006340,2025-06-28 16:02:49
6341,14736,9652,41.17,google_pay,completed,TXN-00006341,2025-02-22 13:57:19
6342,6129,3276,99.78,credit_card,completed,TXN-00006342,2026-05-03 19:02:53
6343,13209,2119,27.47,apple_pay,completed,TXN-00006343,2025-04-18 15:03:18
6344,6315,57,75.08,debit_card,completed,TXN-00006344,2025-04-12 07:34:48
6345,15113,525,94.16,debit_card,completed,TXN-00006345,2026-02-03 17:42:22
6346,9716,4879,48.44,apple_pay,completed,TXN-00006346,2025-07-10 15:03:24
6347,4463,6796,34.94,paypal,completed,TXN-00006347,2025-03-22 22:53:20
6348,5575,9302,62.47,apple_pay,failed,TXN-00006348,2025-06-30 14:36:10
6349,340,7481,64.34,paypal,completed,TXN-00006349,2026-02-13 12:56:04
6350,17633,7018,72.36,paypal,completed,TXN-00006350,2026-02-26 01:34:57
6351,4886,8186,35.63,paypal,completed,TXN-00006351,2025-10-24 22:59:14
6352,3667,6582,41.08,apple_pay,completed,TXN-00006352,2026-01-20 22:43:29
6353,6425,5623,38.83,paypal,completed,TXN-00006353,2026-06-29 23:39:34
6354,12329,8591,31.35,paypal,completed,TXN-00006354,2025-12-14 00:23:46
6355,16361,7201,83.83,credit_card,completed,TXN-00006355,2025-06-09 22:39:17
6356,12228,6170,48.59,google_pay,completed,TXN-00006356,2025-09-22 18:59:24
6357,6127,8279,43.08,credit_card,completed,TXN-00006357,2025-11-08 03:14:34
6358,15110,8778,76.67,apple_pay,refunded,TXN-00006358,2026-03-01 15:40:55
6359,15374,4393,56.01,apple_pay,completed,TXN-00006359,2026-06-27 09:35:53
6360,14730,63,55.76,debit_card,completed,TXN-00006360,2025-02-14 15:13:14
6361,3730,4127,141.87,paypal,completed,TXN-00006361,2025-09-10 18:07:27
6362,1922,8408,53.3,google_pay,completed,TXN-00006362,2026-01-19 10:06:16
6363,8052,8170,85.02,credit_card,completed,TXN-00006363,2026-02-09 01:49:35
6364,11362,8217,25.87,paypal,completed,TXN-00006364,2025-05-05 03:29:51
6365,18674,2821,12.15,google_pay,completed,TXN-00006365,2025-11-26 00:17:41
6366,7861,2065,50.24,apple_pay,completed,TXN-00006366,2026-04-09 10:33:19
6367,5488,2232,13.96,paypal,completed,TXN-00006367,2026-01-24 21:56:05
6368,14174,9252,61.52,debit_card,completed,TXN-00006368,2025-06-12 07:27:19
6369,12313,8759,17.82,credit_card,completed,TXN-00006369,2025-02-02 04:51:04
6370,5375,6918,67.32,paypal,completed,TXN-00006370,2026-04-11 22:42:03
6371,19155,2461,56.48,google_pay,completed,TXN-00006371,2026-03-16 05:11:25
6372,6514,8327,131.87,paypal,completed,TXN-00006372,2025-04-27 23:54:47
6373,15848,7138,74.37,debit_card,completed,TXN-00006373,2026-02-15 21:45:37
6374,18338,6942,25.71,apple_pay,completed,TXN-00006374,2026-04-16 08:57:39
6375,5385,6208,20.61,paypal,completed,TXN-00006375,2025-12-01 01:34:20
6376,2824,2335,38.52,apple_pay,completed,TXN-00006376,2026-07-18 17:22:52
6377,14665,3590,16.35,debit_card,completed,TXN-00006377,2025-08-30 09:48:56
6378,15863,5791,30.44,google_pay,failed,TXN-00006378,2025-03-28 23:21:12
6379,19339,7567,63.13,credit_card,completed,TXN-00006379,2025-11-14 14:26:25
6380,6798,8648,86.37,apple_pay,completed,TXN-00006380,2025-10-26 16:05:58
6381,17246,1466,54.19,google_pay,completed,TXN-00006381,2025-05-08 13:14:08
6382,12759,6772,117.37,apple_pay,refunded,TXN-00006382,2025-11-19 21:41:35
6383,3060,6332,98.73,apple_pay,completed,TXN-00006383,2026-05-14 16:56:52
6384,13951,5787,40.96,google_pay,completed,TXN-00006384,2026-05-08 16:39:27
6385,16786,246,77.55,apple_pay,completed,TXN-00006385,2025-02-03 06:44:39
6386,14907,6229,39.61,google_pay,completed,TXN-00006386,2026-06-05 11:44:06
6387,11416,6739,21.9,apple_pay,completed,TXN-00006387,2025-03-30 18:27:21
6388,15008,3351,78.88,apple_pay,completed,TXN-00006388,2025-06-05 15:21:02
6389,5177,3238,60.64,credit_card,completed,TXN-00006389,2025-04-04 17:05:49
6390,1806,5546,23.27,paypal,completed,TXN-00006390,2025-09-12 09:40:52
6391,13050,7394,38.96,apple_pay,completed,TXN-00006391,2025-05-15 03:09:58
6392,15287,6459,103.28,apple_pay,completed,TXN-00006392,2025-01-02 19:20:05
6393,8743,1311,84.86,debit_card,completed,TXN-00006393,2025-09-04 03:58:15
6394,10589,358,31.21,credit_card,completed,TXN-00006394,2025-10-13 17:27:58
6395,18093,5632,65.12,apple_pay,completed,TXN-00006395,2025-06-24 04:49:48
6396,10531,1373,63.64,debit_card,completed,TXN-00006396,2025-07-27 02:54:39
6397,19517,6822,71.92,google_pay,completed,TXN-00006397,2026-03-13 11:16:15
6398,10179,9943,81.02,apple_pay,completed,TXN-00006398,2025-05-04 04:38:36
6399,11622,2482,32.5,paypal,completed,TXN-00006399,2026-01-28 07:15:08
6400,3988,2381,91.3,google_pay,completed,TXN-00006400,2026-05-25 17:34:49
6401,17750,7791,63.02,apple_pay,completed,TXN-00006401,2026-05-24 01:03:34
6402,5145,9986,30.84,apple_pay,failed,TXN-00006402,2025-09-03 11:10:32
6403,19016,612,22.88,paypal,completed,TXN-00006403,2025-03-23 20:04:27
6404,16263,5109,182.44,credit_card,completed,TXN-00006404,2025-12-22 02:16:33
6405,6492,433,95.52,credit_card,completed,TXN-00006405,2025-12-25 07:08:35
6406,6720,1302,43.04,debit_card,completed,TXN-00006406,2025-09-30 18:04:49
6407,1962,8399,114.43,credit_card,completed,TXN-00006407,2025-01-02 12:18:16
6408,3292,9176,117.75,google_pay,completed,TXN-00006408,2026-05-31 00:04:03
6409,5309,2649,61.09,google_pay,completed,TXN-00006409,2026-07-01 20:33:54
6410,8598,2107,99.1,apple_pay,completed,TXN-00006410,2026-03-18 02:37:38
6411,7933,4191,21.1,debit_card,completed,TXN-00006411,2026-06-12 03:13:19
6412,6424,6500,100.29,apple_pay,completed,TXN-00006412,2026-01-21 07:50:15
6413,15185,8724,102.47,apple_pay,completed,TXN-00006413,2025-07-22 15:23:57
6414,3912,6914,78.6,paypal,completed,TXN-00006414,2025-07-23 00:07:08
6415,13696,8592,58.96,apple_pay,completed,TXN-00006415,2025-11-13 15:44:04
6416,7717,8173,38.31,debit_card,completed,TXN-00006416,2025-11-26 12:58:47
6417,17583,3128,65.72,apple_pay,completed,TXN-00006417,2025-06-16 10:32:42
6418,8556,9992,90.14,debit_card,completed,TXN-00006418,2025-09-30 13:10:01
6419,3105,1923,92.01,credit_card,completed,TXN-00006419,2026-07-01 01:49:24
6420,2770,2004,181.39,paypal,completed,TXN-00006420,2025-12-24 00:01:23
6421,10063,2011,61.34,debit_card,completed,TXN-00006421,2025-10-25 20:09:03
6422,18321,8080,79.93,debit_card,completed,TXN-00006422,2026-06-07 22:14:02
6423,15480,9676,77.98,debit_card,completed,TXN-00006423,2026-03-03 17:37:48
6424,14145,79,66.0,credit_card,completed,TXN-00006424,2025-10-27 16:53:02
6425,3838,6523,95.54,google_pay,completed,TXN-00006425,2025-11-23 08:52:08
6426,18601,9752,56.68,paypal,completed,TXN-00006426,2026-04-02 04:52:51
6427,16521,1208,134.38,debit_card,completed,TXN-00006427,2026-04-05 05:21:24
6428,7694,2873,65.91,apple_pay,failed,TXN-00006428,2025-01-06 07:35:29
6429,3387,8297,67.64,debit_card,completed,TXN-00006429,2025-12-23 05:12:12
6430,17238,1974,51.4,credit_card,completed,TXN-00006430,2026-01-06 14:49:03
6431,7873,2611,53.59,apple_pay,completed,TXN-00006431,2025-05-07 05:30:48
6432,724,2902,35.86,google_pay,completed,TXN-00006432,2026-05-21 17:01:21
6433,741,5453,65.82,google_pay,completed,TXN-00006433,2026-04-06 19:05:55
6434,17443,7915,105.3,debit_card,completed,TXN-00006434,2025-05-03 07:54:16
6435,8131,8961,25.33,apple_pay,completed,TXN-00006435,2026-02-03 16:35:18
6436,1314,7494,42.46,apple_pay,completed,TXN-00006436,2026-06-14 17:04:04
6437,3647,9678,42.5,credit_card,completed,TXN-00006437,2025-07-22 17:21:25
6438,13725,3279,44.21,apple_pay,failed,TXN-00006438,2025-06-16 01:29:58
6439,4160,316,75.26,google_pay,completed,TXN-00006439,2025-12-14 15:29:54
6440,11970,9023,41.48,debit_card,completed,TXN-00006440,2026-06-12 08:10:21
6441,10390,8859,29.06,paypal,completed,TXN-00006441,2025-10-09 06:41:16
6442,11721,6209,19.78,paypal,completed,TXN-00006442,2025-08-01 03:46:20
6443,2105,2049,14.27,paypal,completed,TXN-00006443,2026-01-30 00:23:54
6444,5829,165,67.52,google_pay,failed,TXN-00006444,2025-01-27 20:26:42
6445,14839,5245,73.91,paypal,completed,TXN-00006445,2025-09-18 04:12:33
6446,7188,2790,65.76,google_pay,completed,TXN-00006446,2025-08-18 08:20:09
6447,18904,5433,82.75,apple_pay,completed,TXN-00006447,2025-03-07 19:41:49
6448,5256,8069,29.07,paypal,completed,TXN-00006448,2025-10-25 10:24:06
6449,2135,6453,38.45,credit_card,completed,TXN-00006449,2026-06-08 04:44:36
6450,18567,8392,126.17,google_pay,completed,TXN-00006450,2025-09-30 05:24:54
6451,13621,9708,19.19,google_pay,completed,TXN-00006451,2026-04-15 19:54:03
6452,13712,8536,34.76,apple_pay,completed,TXN-00006452,2026-04-03 02:55:34
6453,3900,7423,22.63,debit_card,completed,TXN-00006453,2025-11-17 04:46:54
6454,12704,9751,78.15,google_pay,completed,TXN-00006454,2025-09-14 12:46:45
6455,2299,2741,77.55,apple_pay,completed,TXN-00006455,2026-02-16 07:39:08
6456,9463,2395,23.88,paypal,completed,TXN-00006456,2025-07-24 17:53:46
6457,11774,5049,68.68,debit_card,completed,TXN-00006457,2025-07-06 05:07:27
6458,18431,5,84.46,paypal,completed,TXN-00006458,2025-12-06 12:12:07
6459,5604,5352,65.58,debit_card,completed,TXN-00006459,2025-09-08 15:02:16
6460,14381,4575,36.58,credit_card,completed,TXN-00006460,2026-06-28 15:55:27
6461,14221,9344,40.7,debit_card,failed,TXN-00006461,2026-05-05 00:21:20
6462,15072,2559,53.95,apple_pay,completed,TXN-00006462,2025-05-14 17:19:58
6463,6888,9251,37.65,apple_pay,completed,TXN-00006463,2025-04-12 11:01:28
6464,7558,3212,169.97,credit_card,completed,TXN-00006464,2025-10-23 21:04:59
6465,15856,9812,31.12,credit_card,completed,TXN-00006465,2026-04-24 04:05:52
6466,11390,8459,57.46,debit_card,completed,TXN-00006466,2026-04-14 05:36:26
6467,17996,5829,96.02,debit_card,completed,TXN-00006467,2025-07-31 16:14:32
6468,17568,7496,61.62,debit_card,completed,TXN-00006468,2025-04-07 16:21:14
6469,3924,6,98.2,debit_card,completed,TXN-00006469,2026-04-15 19:29:21
6470,7180,2544,86.0,apple_pay,completed,TXN-00006470,2025-07-19 08:47:16
6471,3859,7497,89.37,google_pay,completed,TXN-00006471,2026-03-06 22:42:36
6472,527,2874,60.88,google_pay,completed,TXN-00006472,2026-06-29 02:07:45
6473,16247,1960,40.61,debit_card,failed,TXN-00006473,2026-04-27 21:16:16
6474,7589,4238,62.6,credit_card,completed,TXN-00006474,2026-02-05 08:51:04
6475,17103,1560,109.04,debit_card,completed,TXN-00006475,2025-08-26 07:21:31
6476,5433,6991,24.41,apple_pay,completed,TXN-00006476,2026-02-22 15:18:18
6477,6908,5682,31.45,paypal,completed,TXN-00006477,2026-06-06 03:25:43
6478,11146,6885,88.95,paypal,completed,TXN-00006478,2026-01-23 21:38:34
6479,1889,1663,13.34,debit_card,completed,TXN-00006479,2025-07-08 08:30:57
6480,16832,1009,156.22,paypal,completed,TXN-00006480,2025-07-17 04:16:17
6481,806,343,41.83,apple_pay,completed,TXN-00006481,2025-08-14 14:06:45
6482,18382,798,74.31,credit_card,completed,TXN-00006482,2026-05-25 19:45:15
6483,18354,6017,119.29,credit_card,completed,TXN-00006483,2026-06-16 10:09:26
6484,10979,5772,17.16,apple_pay,completed,TXN-00006484,2025-12-31 04:05:16
6485,6132,1016,93.25,credit_card,completed,TXN-00006485,2026-01-31 16:28:01
6486,240,5653,76.85,credit_card,refunded,TXN-00006486,2026-04-29 22:26:49
6487,839,682,70.62,debit_card,completed,TXN-00006487,2025-01-20 19:52:49
6488,6822,7624,120.66,paypal,completed,TXN-00006488,2025-12-24 18:13:57
6489,19073,1878,57.67,google_pay,completed,TXN-00006489,2025-09-10 22:01:19
6490,14281,406,65.0,apple_pay,completed,TXN-00006490,2025-01-23 15:13:31
6491,17320,1005,70.13,debit_card,completed,TXN-00006491,2025-05-10 18:18:04
6492,716,2052,145.55,debit_card,completed,TXN-00006492,2026-07-22 01:46:09
6493,2467,6431,44.22,apple_pay,completed,TXN-00006493,2025-01-09 18:48:37
6494,17868,7876,52.35,debit_card,completed,TXN-00006494,2025-04-01 09:17:19
6495,118,1588,44.14,debit_card,completed,TXN-00006495,2026-01-03 02:52:15
6496,17873,9023,31.47,google_pay,completed,TXN-00006496,2026-05-11 02:59:06
6497,7818,9388,51.14,apple_pay,completed,TXN-00006497,2025-03-14 13:07:49
6498,1650,3176,101.23,google_pay,completed,TXN-00006498,2025-01-07 03:05:53
6499,15244,9573,99.84,google_pay,completed,TXN-00006499,2025-09-27 00:21:19
6500,14721,5200,44.65,apple_pay,completed,TXN-00006500,2026-06-18 18:40:56
6501,13989,6797,163.08,apple_pay,completed,TXN-00006501,2026-07-29 14:34:43
6502,14314,4286,45.89,credit_card,completed,TXN-00006502,2026-03-14 19:42:57
6503,11617,9629,77.41,credit_card,completed,TXN-00006503,2026-07-23 10:22:07
6504,13197,5974,31.87,debit_card,completed,TXN-00006504,2025-12-10 18:16:19
6505,4581,6619,130.95,credit_card,completed,TXN-00006505,2026-07-17 21:46:19
6506,10668,8874,63.01,credit_card,completed,TXN-00006506,2025-10-23 06:55:35
6507,6997,9413,83.52,debit_card,completed,TXN-00006507,2025-10-18 21:12:04
6508,4268,9419,41.64,debit_card,completed,TXN-00006508,2025-12-26 15:09:50
6509,15998,3102,32.78,google_pay,completed,TXN-00006509,2025-11-10 16:35:51
6510,11106,2485,45.92,google_pay,completed,TXN-00006510,2025-08-26 13:54:49
6511,935,3884,42.29,apple_pay,completed,TXN-00006511,2025-09-18 09:32:16
6512,6176,3361,57.32,apple_pay,refunded,TXN-00006512,2025-12-10 10:10:44
6513,2836,1727,99.2,apple_pay,completed,TXN-00006513,2025-07-10 03:24:01
6514,6359,9556,64.84,google_pay,completed,TXN-00006514,2025-10-05 08:24:03
6515,16498,809,52.09,google_pay,completed,TXN-00006515,2025-12-22 17:17:36
