rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at
7227,14882,6350,9743,5,Good experience,2025-06-10 14:39:08
7228,1296,1654,1146,5,,2025-10-13 13:27:14
7229,1388,9847,3486,1,Driver was professional,2025-08-25 16:38:54
7230,17463,9023,5929,5,Could have been better,2025-10-21 20:39:05
7231,11037,103,5227,5,Clean vehicle,2026-06-26 16:46:22
7232,14883,5716,1125,5,Very friendly driver,2025-02-21 08:17:21
7233,6926,1662,2955,4,Driver was professional,2026-07-21 08:01:49
7234,1436,6781,9032,5,Driver was professional,2026-06-21 23:32:27
7235,13904,6432,6544,5,Driver was professional,2025-04-04 01:17:09
7236,13441,9917,7580,5,On time,2025-01-14 01:17:30
7237,5774,3513,3112,5,Driver was professional,2025-07-15 12:51:17
7238,4736,5982,6028,5,On time,2026-03-01 03:55:56
7239,16121,5277,9858,5,Average experience,2025-09-15 01:17:11
7240,17395,8754,36,4,Clean vehicle,2025-07-01 15:46:22
7241,17782,9500,3753,5,Very friendly driver,2026-01-11 09:12:24
7242,18250,3231,7057,5,,2025-06-02 08:19:34
7243,5976,9940,1265,4,Driver was professional,2025-12-03 20:57:56
7244,13430,3408,4652,5,Clean vehicle,2026-07-23 00:58:36
7245,5209,5351,8463,5,On time,2025-02-24 02:30:44
7246,10231,4842,8972,5,Smooth ride,2025-01-12 13:44:01
7247,11760,9089,3018,5,Average experience,2025-07-29 08:19:12
7248,949,9317,2766,5,Average experience,2025-06-07 13:11:26
7249,18401,7110,2574,5,Driver was professional,2026-06-24 06:00:32
7250,8529,5035,3222,1,On time,2025-11-21 05:32:45
7251,4248,2285,1513,5,Could have been better,2025-10-27 10:12:47
7252,16506,1830,7171,5,,2025-11-26 20:07:59
7253,16706,8419,5773,4,Clean vehicle,2025-02-02 14:28:17
7254,10686,8813,1983,5,On time,2025-11-05 12:00:07
7255,5896,6550,4554,5,On time,2025-11-25 10:33:42
7256,1467,739,1128,5,Clean vehicle,2026-03-28 23:05:04
7257,9711,7551,8725,5,Driver was professional,2025-07-09 23:15:40
7258,16510,1395,7607,4,,2025-06-02 03:37:45
7259,5495,3297,1128,4,Clean vehicle,2025-11-12 00:17:45
7260,18520,2250,7547,5,Driver was professional,2025-04-12 05:58:37
7261,231,710,8040,5,Clean vehicle,2026-04-01 01:21:30
7262,16507,2994,9182,5,,2025-04-05 12:07:53
7263,4252,1115,7808,3,Very friendly driver,2025-02-14 17:08:13
7264,1172,979,5732,5,Great ride,2026-02-24 23:31:04
7265,3616,2909,4011,5,Driver was professional,2026-03-15 19:35:03
7266,2973,6994,7205,5,On time,2025-08-29 10:41:55
7267,15121,7231,3771,5,,2025-06-08 14:05:04
7268,18286,6878,6241,5,Great ride,2026-01-31 23:18:16
7269,4016,5458,5574,3,Good experience,2025-01-10 09:39:00
7270,5716,7886,1887,3,Could have been better,2025-03-02 17:44:38
7271,9122,1092,8972,4,On time,2025-03-04 12:42:18
7272,10453,2720,1787,3,Driver was professional,2025-08-03 20:32:54
7273,6374,3859,9296,4,Very friendly driver,2025-02-12 17:13:23
7274,17475,9436,4650,5,Driver was professional,2025-02-09 10:59:34
7275,5871,8532,208,2,,2025-09-10 00:01:13
7276,5353,3473,5515,5,Great ride,2025-06-04 07:08:16
7277,12188,9716,5633,4,Average experience,2026-04-09 15:35:07
7278,10159,2666,4051,4,Average experience,2025-03-28 10:45:28
7279,13131,9207,738,5,Average experience,2025-02-24 11:53:03
7280,11909,1781,7278,5,Average experience,2025-11-06 10:15:43
7281,10443,5215,1903,5,Could have been better,2025-06-22 19:40:46
7282,18787,9773,635,4,Average experience,2025-10-30 16:53:55
7283,4669,2425,2709,5,Could have been better,2025-05-05 01:09:17
7284,1065,8178,4704,4,Clean vehicle,2026-04-17 16:23:43
7285,12648,2850,2532,5,Great ride,2025-09-14 03:17:17
7286,7255,5610,8212,5,Smooth ride,2026-03-22 05:04:51
7287,10015,2925,5051,5,Clean vehicle,2026-04-16 22:20:11
7288,8213,5224,8656,5,Clean vehicle,2025-05-21 05:56:13
7289,5525,2966,7025,5,Driver was professional,2026-04-09 03:59:55
7290,9495,8967,6372,2,Clean vehicle,2026-03-14 00:12:56
7291,17673,1909,7278,5,Driver was professional,2025-09-11 02:07:05
7292,9338,9571,1890,2,,2025-01-23 01:00:22
7293,7416,4991,4668,5,Clean vehicle,2025-08-23 13:43:13
7294,14956,8454,4093,5,Driver was professional,2025-03-07 01:57:52
7295,3036,2945,5737,5,Clean vehicle,2026-04-09 18:43:09
7296,10378,5053,54,5,On time,2026-03-03 01:21:59
7297,7379,7752,7214,5,Smooth ride,2025-09-13 01:42:13
7298,7998,8156,8730,3,Could have been better,2025-06-05 12:46:01
7299,3367,6056,2033,5,Very friendly driver,2026-05-18 15:16:53
7300,19087,6514,9184,5,On time,2026-04-06 00:59:51
7301,15361,4038,2331,4,On time,2025-07-26 08:38:35
7302,640,9676,8160,4,Smooth ride,2025-01-08 19:02:12
7303,3963,7629,6972,5,,2026-01-16 12:14:07
7304,17830,9564,2196,5,Good experience,2026-06-14 01:47:34
7305,11384,9730,2805,1,Clean vehicle,2026-06-23 08:13:00
7306,643,1862,3744,5,Clean vehicle,2025-04-02 01:21:09
7307,5954,4328,6790,4,Could have been better,2026-05-18 21:06:55
7308,13571,5584,5696,5,On time,2025-03-09 13:12:41
7309,10919,5215,8255,4,On time,2025-08-31 14:46:15
7310,15239,2633,4688,5,On time,2026-03-26 16:50:34
7311,13938,2541,5171,5,,2026-03-29 01:33:13
7312,12727,2067,8180,5,Very friendly driver,2025-09-29 18:34:01
7313,14176,4576,9814,5,Clean vehicle,2026-04-21 04:57:27
7314,8260,2056,1125,5,,2026-06-03 08:59:08
7315,509,3382,2325,5,Good experience,2025-09-06 15:50:24
7316,2926,6038,7674,5,Very friendly driver,2026-04-02 01:13:02
7317,7399,4124,1623,4,Driver was professional,2026-07-20 12:13:03
7318,18297,35,606,4,On time,2026-04-09 12:28:42
7319,3311,6445,9726,5,Clean vehicle,2025-05-02 09:38:47
7320,4464,7982,5574,4,Clean vehicle,2025-08-01 23:43:51
7321,9751,6463,703,4,Great ride,2026-02-09 03:10:14
7322,12035,6432,342,5,Driver was professional,2025-08-12 17:52:10
7323,14672,4009,3991,3,Driver was professional,2025-12-24 05:52:20
7324,983,9791,3116,5,Good experience,2026-01-16 19:45:19
7325,10771,8535,1634,4,Clean vehicle,2025-08-04 03:01:48
7326,3448,8485,2729,5,Clean vehicle,2026-07-08 04:13:17
7327,13748,63,5846,1,,2026-06-24 14:30:28
7328,9361,8458,2978,5,Good experience,2025-06-25 05:59:09
7329,17680,9341,735,4,Very friendly driver,2026-03-27 12:02:35
7330,12562,4253,1419,2,Smooth ride,2025-02-07 13:37:05
7331,3690,46,8423,5,Average experience,2026-01-21 01:33:51
7332,19739,3917,7686,5,Clean vehicle,2025-03-09 01:46:29
7333,7124,2835,7089,5,Driver was professional,2026-04-04 00:02:24
7334,15879,4036,2042,4,Clean vehicle,2025-04-05 18:41:11
7335,17557,1723,827,5,Good experience,2025-05-29 17:42:04
7336,10598,1278,7306,3,Great ride,2025-12-23 21:52:28
7337,1753,3669,2117,5,Driver was professional,2025-06-23 13:17:20
7338,13964,753,1989,5,Average experience,2025-11-14 13:00:55
7339,11915,6229,7450,5,Average experience,2025-10-11 16:30:39
7340,10075,8119,738,3,Good experience,2025-03-16 19:55:58
7341,19971,5835,3510,5,,2026-04-02 07:47:32
7342,18426,8113,6780,3,Clean vehicle,2025-10-15 00:01:53
7343,11629,2118,500,5,Smooth ride,2026-03-01 13:31:24
7344,346,5955,3258,5,Clean vehicle,2026-01-24 18:19:37
7345,17738,1566,8710,5,Average experience,2025-03-19 11:59:00
7346,11893,9138,1624,5,Driver was professional,2025-10-18 14:59:32
7347,7311,5111,1813,5,Could have been better,2026-05-26 11:39:11
7348,11189,7383,9332,5,,2026-02-20 18:26:12
7349,16436,5050,476,5,On time,2025-06-25 21:35:01
7350,11689,7896,503,4,Clean vehicle,2025-06-30 00:46:46
7351,9530,6363,9638,4,Very friendly driver,2025-07-06 10:29:58
7352,5304,8461,5593,5,Great ride,2025-12-06 00:16:27
7353,8503,2806,7808,5,Very friendly driver,2025-08-14 07:06:22
7354,10944,1599,2168,4,Great ride,2025-07-02 09:32:50
7355,4801,5538,1790,2,,2025-06-04 20:30:19
7356,625,9078,3921,4,Very friendly driver,2025-05-27 02:17:01
7357,3758,7442,1851,5,Clean vehicle,2025-08-22 15:02:18
7358,9156,2301,9007,5,Great ride,2025-11-15 23:34:01
7359,4262,574,4739,5,Good experience,2026-06-30 04:36:23
7360,14591,8983,3290,5,Could have been better,2025-01-06 15:42:11
7361,11034,6437,9247,5,Clean vehicle,2026-07-26 17:56:18
7362,18812,2990,8951,5,On time,2025-04-05 01:21:17
7363,19366,5988,2021,5,Could have been better,2025-08-11 07:34:30
7364,16326,5400,5863,3,,2025-08-15 15:11:12
7365,321,4015,9403,4,Good experience,2025-10-31 12:45:19
7366,16660,8546,9181,4,Clean vehicle,2025-01-23 13:50:48
7367,3300,5173,1882,4,Very friendly driver,2025-01-24 23:38:00
7368,11570,7267,5645,5,Great ride,2026-03-26 21:03:26
7369,1535,6146,1593,5,Could have been better,2026-06-28 12:16:33
7370,16027,9607,1670,5,Driver was professional,2025-04-21 05:05:12
7371,877,3585,3994,5,Driver was professional,2025-06-06 00:51:04
7372,6831,8707,6764,5,Very friendly driver,2025-05-11 21:32:21
7373,5550,7925,1900,5,Great ride,2025-08-05 03:37:34
7374,5870,3722,2722,4,On time,2025-08-18 22:55:02
7375,7676,7880,6925,5,,2025-10-04 10:40:05
7376,9972,6824,3589,5,Clean vehicle,2026-06-22 10:11:39
7377,10389,6640,1107,5,,2025-03-03 05:26:37
7378,18602,2058,4942,5,Could have been better,2025-01-19 23:18:15
7379,16793,7337,4890,4,Could have been better,2025-05-27 22:08:39
7380,7183,4035,3510,5,Could have been better,2026-02-24 04:02:24
7381,15479,669,4074,5,On time,2026-03-28 06:31:30
7382,1470,5579,5842,5,Great ride,2026-07-16 23:54:42
7383,7181,4914,8770,5,Smooth ride,2026-05-08 09:44:14
7384,19262,6101,7145,4,Clean vehicle,2025-05-31 05:58:46
7385,4941,4298,8693,5,On time,2025-11-28 03:50:00
7386,7118,4540,8749,5,On time,2026-01-04 00:45:28
7387,4885,8571,7351,3,Could have been better,2026-05-21 23:45:25
7388,16139,6176,1730,4,Smooth ride,2026-07-05 00:21:41
7389,14450,2070,6959,5,Could have been better,2026-01-14 12:12:31
7390,6257,3689,8180,3,On time,2026-07-07 09:41:09
7391,11296,6629,3919,5,Smooth ride,2026-05-30 20:26:09
7392,3956,2329,7173,5,Clean vehicle,2025-02-24 23:41:12
7393,12281,9856,5849,5,Average experience,2026-05-08 00:09:30
7394,7955,9516,4603,5,Could have been better,2026-01-06 17:36:56
7395,1950,8906,7692,5,Average experience,2025-11-06 00:21:02
7396,18139,3213,1573,5,Clean vehicle,2025-02-05 11:41:56
7397,13650,533,751,4,Great ride,2026-04-14 22:47:08
7398,15279,2290,9090,4,Very friendly driver,2025-04-21 00:16:17
7399,5761,791,751,4,Clean vehicle,2025-01-28 14:37:08
7400,1378,5025,2061,5,Driver was professional,2025-06-30 21:31:38
7401,1479,5930,7373,4,,2025-11-13 19:43:00
7402,872,7321,5051,4,Smooth ride,2025-09-13 23:12:05
7403,18309,9103,3996,5,Clean vehicle,2026-01-29 10:37:00
7404,16566,3006,6851,2,On time,2025-11-01 08:06:30
7405,18454,37,4898,3,Good experience,2025-09-12 21:06:36
7406,19306,2819,3900,5,Great ride,2025-02-06 18:08:21
7407,12236,8934,6027,4,Clean vehicle,2026-04-23 18:54:19
7408,1464,9012,9637,5,Good experience,2025-07-26 19:53:04
7409,6255,3569,4361,5,Clean vehicle,2025-04-17 11:37:26
7410,6974,5703,2622,5,Very friendly driver,2025-08-28 01:39:52
7411,14512,6251,3454,4,Average experience,2026-07-22 20:27:12
7412,11865,4841,6925,5,Average experience,2025-11-20 23:06:14
7413,3302,4290,804,5,On time,2026-05-11 18:48:17
7414,8994,3553,7273,5,,2026-03-11 17:08:56
7415,17861,2177,3290,2,Could have been better,2025-12-15 03:05:11
7416,16147,2123,965,5,Average experience,2025-12-13 10:51:16
7417,11835,6796,2632,5,,2025-12-14 04:25:23
7418,537,7097,6747,5,On time,2025-08-27 09:26:09
7419,9310,7348,8386,4,On time,2026-05-18 09:41:30
7420,1859,9571,1099,5,Average experience,2025-11-16 20:54:26
7421,15180,120,8107,5,Average experience,2025-07-13 11:45:54
7422,11372,4625,2305,5,Driver was professional,2026-04-05 23:27:43
7423,257,7222,1877,4,Great ride,2026-04-26 20:49:21
7424,19961,9240,5953,5,Driver was professional,2026-02-19 06:29:24
7425,8573,529,8985,4,Smooth ride,2025-09-03 00:07:08
7426,2106,9179,2400,3,Could have been better,2025-06-11 20:59:17
7427,19411,1652,5929,5,Clean vehicle,2025-11-18 18:42:06
7428,15600,8263,3007,3,Clean vehicle,2025-10-10 02:37:15
7429,13951,5787,3753,5,Very friendly driver,2026-05-08 16:39:27
7430,2320,5789,2648,5,On time,2025-09-30 04:51:48
7431,14957,6658,9936,4,Driver was professional,2026-06-08 17:43:30
7432,3279,3520,5001,3,Driver was professional,2026-02-09 19:12:08
7433,6105,4724,1504,5,On time,2026-01-29 12:40:58
7434,8703,1393,4940,5,On time,2025-05-07 02:59:57
7435,1899,2262,8221,5,Smooth ride,2025-12-15 20:46:39
7436,10884,6179,8931,4,On time,2026-02-21 01:47:20
7437,2034,1310,1833,5,Very friendly driver,2025-12-27 23:37:10
7438,1233,1343,3227,5,Average experience,2025-03-03 20:54:12
7439,7838,3187,7493,5,Driver was professional,2026-04-07 15:23:41
7440,3510,5691,6066,5,Smooth ride,2025-07-14 15:14:36
7441,18198,6182,5503,2,Driver was professional,2025-12-04 08:21:26
7442,8196,1842,7374,5,Driver was professional,2026-06-29 21:48:03
7443,1875,8723,4040,4,Great ride,2026-04-21 07:41:07
7444,12484,8081,7514,4,Driver was professional,2025-12-01 04:55:07
7445,19446,5970,9656,5,Driver was professional,2025-10-25 19:09:21
7446,12398,984,7675,4,Average experience,2025-06-29 03:46:35
7447,11215,4994,7828,4,Clean vehicle,2025-05-06 14:01:25
7448,5627,2155,2020,3,Clean vehicle,2025-07-05 16:46:22
7449,3486,6261,8680,5,Very friendly driver,2026-03-19 01:07:18
7450,1970,1999,4890,4,Very friendly driver,2025-03-21 13:21:18
7451,10473,2847,4864,5,Good experience,2026-06-16 17:16:47
7452,11214,7204,5345,2,Could have been better,2025-01-13 16:44:45
7453,19976,1054,9370,4,Good experience,2025-12-01 08:12:47
7454,19817,8052,4545,2,Very friendly driver,2025-10-02 06:51:08
7455,18140,8041,2109,3,Smooth ride,2025-01-06 17:54:30
7456,4833,8196,9018,3,Average experience,2025-12-29 01:01:19
7457,7016,3067,4162,3,Clean vehicle,2025-09-28 20:43:33
7458,3846,5446,4352,5,Smooth ride,2025-02-04 02:21:02
7459,19790,221,3451,5,Could have been better,2025-10-08 01:40:20
7460,5259,1124,8194,5,,2025-10-16 00:30:09
7461,11077,7383,5806,5,On time,2025-05-17 05:58:49
7462,5941,5301,2144,5,On time,2026-03-07 13:53:21
7463,17662,161,9062,5,Great ride,2025-02-04 01:34:43
7464,12962,6914,2547,5,Very friendly driver,2025-02-07 14:53:59
7465,7005,2490,4271,5,Clean vehicle,2026-06-19 04:12:43
7466,19753,807,167,4,Clean vehicle,2025-10-29 07:43:32
7467,15551,3439,8160,5,Great ride,2025-05-08 11:17:59
7468,9058,3166,8351,5,Smooth ride,2026-01-03 10:46:40
7469,6386,7722,7673,5,On time,2025-12-07 12:54:35
7470,852,1893,4352,4,Clean vehicle,2026-05-05 10:45:36
7471,17476,3187,4086,5,Driver was professional,2025-04-10 05:43:18
7472,4333,4226,8033,5,Driver was professional,2026-01-14 18:57:16
7473,10983,5011,7954,5,Average experience,2026-03-12 07:45:59
7474,4882,9604,965,4,Smooth ride,2025-10-07 09:49:53
7475,1255,761,1090,4,Could have been better,2025-03-01 22:26:31
7476,12161,7727,1628,5,Very friendly driver,2025-07-21 11:36:59
7477,2014,6400,8045,5,Smooth ride,2026-03-09 21:19:14
7478,17454,6270,6096,5,Clean vehicle,2026-04-25 09:42:16
7479,9020,7266,6185,5,Great ride,2025-03-06 02:45:52
7480,260,9028,5948,5,Smooth ride,2026-03-12 17:55:01
7481,13630,2857,1223,4,Smooth ride,2025-09-17 22:01:30
7482,8581,4427,3134,5,Very friendly driver,2025-08-31 22:11:18
7483,5298,9721,9025,5,,2025-11-07 05:28:04
7484,14016,5723,5120,5,Great ride,2026-05-23 16:18:44
7485,6609,427,307,5,Driver was professional,2026-02-15 17:53:29
7486,12604,1301,4171,5,Very friendly driver,2025-08-01 07:26:37
7487,10493,60,1152,5,,2026-05-30 18:25:04
7488,6313,6706,8518,4,Smooth ride,2026-03-01 10:37:52
7489,6621,6864,3018,5,On time,2025-05-19 18:40:40
7490,16192,6004,1223,5,On time,2025-11-16 14:02:39
7491,7277,5524,842,5,Very friendly driver,2026-05-29 08:43:19
7492,7327,4445,9779,4,,2026-06-28 09:42:42
7493,10729,5956,4758,4,On time,2025-05-13 17:31:31
7494,17124,3153,3987,5,On time,2025-10-02 11:38:51
7495,11752,9367,1265,5,Could have been better,2026-01-03 02:59:00
7496,14423,2346,1342,4,Good experience,2026-06-29 13:23:39
7497,13196,1994,4388,4,Very friendly driver,2025-02-28 22:30:31
7498,8721,7166,4335,4,Could have been better,2026-01-15 23:04:14
7499,10982,7104,4745,5,,2025-08-31 01:42:29
7500,10043,6413,6465,4,Driver was professional,2026-01-26 23:06:46
7501,16840,6975,6982,4,,2026-07-19 13:09:12
7502,18004,6448,9018,5,On time,2025-07-29 04:26:33
7503,14735,6010,9701,5,Clean vehicle,2025-11-18 14:56:44
7504,2871,5987,3457,5,Driver was professional,2025-04-30 13:07:41
7505,19953,3585,7826,5,Good experience,2025-05-24 18:24:23
7506,9705,1857,5356,3,Very friendly driver,2025-11-18 12:15:09
7507,3556,2303,3528,4,,2026-01-14 22:31:14
7508,6188,5813,7686,5,Good experience,2026-06-15 10:56:24
7509,4020,6735,8875,5,Great ride,2025-01-07 10:37:32
7510,19593,6251,8544,4,On time,2026-01-05 05:06:29
7511,8794,6286,6163,4,Good experience,2025-09-30 02:57:14
7512,17027,6630,7395,4,Driver was professional,2025-12-03 13:34:27
7513,17540,222,8803,4,Very friendly driver,2025-08-31 03:20:16
7514,13465,7152,1090,5,Clean vehicle,2025-05-12 17:41:11
7515,6096,7172,5078,5,Average experience,2025-09-30 07:07:24
7516,2592,3657,1665,4,Could have been better,2026-04-23 21:45:25
7517,18248,7764,5753,5,Great ride,2025-09-13 17:18:36
7518,6899,3957,4854,4,Smooth ride,2026-02-08 18:14:42
7519,9914,1381,2663,5,Smooth ride,2025-12-18 07:55:52
7520,8264,9501,2564,4,Good experience,2025-10-14 00:33:42
7521,15799,2029,9858,5,On time,2026-04-13 12:36:42
7522,371,9052,9470,5,,2025-11-21 14:01:35
7523,14357,3544,1961,5,Smooth ride,2026-07-03 20:16:06
7524,13825,390,4131,4,Very friendly driver,2025-04-01 12:54:04
7525,9677,9395,9403,4,Could have been better,2026-02-11 13:03:04
7526,17956,438,5729,5,Great ride,2025-11-16 02:01:55
7527,18199,9523,6611,5,Driver was professional,2026-04-25 06:28:52
7528,15797,1873,7610,5,Good experience,2025-11-29 18:48:32
7529,16320,5294,2439,4,Could have been better,2025-10-30 20:32:18
7530,3216,1521,1790,4,On time,2025-12-29 00:47:47
7531,3010,677,8314,5,On time,2026-02-20 10:18:05
7532,7205,444,8313,5,Smooth ride,2026-05-03 02:51:26
7533,8158,1067,9860,3,,2026-04-16 23:21:41
7534,18959,6849,2472,5,Very friendly driver,2025-07-29 13:43:21
7535,14469,5194,859,4,Could have been better,2025-07-09 08:23:22
7536,11999,8513,6292,4,Very friendly driver,2025-08-16 04:44:03
7537,14993,5800,9414,4,Could have been better,2026-03-29 09:58:42
7538,1124,6811,6262,5,Very friendly driver,2025-10-21 16:08:06
7539,4561,9480,6513,5,Smooth ride,2025-02-10 13:19:12
7540,9997,4490,1545,4,Average experience,2025-05-12 17:43:55
7541,18732,2312,1885,5,Clean vehicle,2025-10-24 22:29:29
7542,504,6387,1699,3,On time,2025-12-16 12:05:25
7543,13246,6776,735,5,Great ride,2025-04-21 06:58:19
7544,7800,5407,3674,5,,2025-07-01 21:59:34
7545,4500,2760,4521,5,Smooth ride,2026-06-10 04:50:37
7546,12492,8017,1777,3,,2026-07-15 02:41:33
7547,6872,7065,9623,4,Driver was professional,2025-03-24 08:08:21
7548,7695,8772,1100,5,Could have been better,2026-02-06 07:29:37
7549,13184,9588,5851,5,Could have been better,2025-01-16 11:01:40
7550,2171,7281,5765,5,Good experience,2025-08-08 10:30:35
7551,17527,9363,6438,4,On time,2026-07-05 23:43:27
7552,8100,3602,925,4,Great ride,2025-08-23 05:36:45
7553,19371,4884,5821,5,Average experience,2025-02-26 04:22:25
7554,594,9762,5140,5,Great ride,2026-07-27 05:04:12
7555,2066,8731,9990,5,Average experience,2026-04-17 04:39:51
7556,351,9516,7349,4,,2025-06-06 05:18:56
7557,3862,8256,2853,3,Very friendly driver,2025-05-12 14:09:14
7558,9483,2347,9442,5,,2026-05-10 07:27:52
7559,7551,5074,5569,5,,2025-09-22 13:05:52
7560,19145,6220,1098,5,Good experience,2026-06-20 04:52:29
7561,17079,3121,3879,5,Driver was professional,2025-12-27 23:47:53
7562,10264,6947,6784,2,,2025-08-13 22:44:27
7563,5048,5059,3863,4,Average experience,2026-02-21 01:32:21
7564,11820,1330,2236,5,Could have been better,2026-06-30 15:08:08
7565,5276,1279,661,5,Very friendly driver,2025-12-16 02:59:45
7566,4029,4529,599,4,Very friendly driver,2026-06-12 11:29:43
7567,11622,2482,8996,5,Very friendly driver,2026-01-28 07:15:08
7568,16327,3824,7103,5,Smooth ride,2025-02-25 11:43:30
7569,19317,2093,6745,4,Very friendly driver,2025-10-02 23:55:48
7570,5707,8591,5696,5,Great ride,2025-10-07 07:49:16
7571,13941,5780,9642,5,Smooth ride,2025-01-07 17:53:33
7572,19704,8113,9096,4,On time,2026-02-09 03:27:07
7573,15579,3026,5953,4,On time,2026-05-12 22:57:55
7574,7539,5142,7462,5,Clean vehicle,2025-02-26 22:42:58
7575,14568,8126,3525,5,Could have been better,2025-04-08 03:06:42
7576,8485,9874,600,4,Clean vehicle,2025-06-18 08:02:00
7577,1617,8520,9193,5,Very friendly driver,2026-04-12 11:13:13
7578,14212,7098,7317,4,Average experience,2025-05-28 19:49:00
7579,4120,6770,6136,5,Clean vehicle,2025-08-22 08:56:04
7580,13653,1770,4334,5,Great ride,2025-11-22 05:21:14
7581,1708,9922,2946,5,Clean vehicle,2026-03-06 07:02:03
