ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
11860,9340,7630,2025-04-01 05:02:54,2025-04-01 05:09:54,2025-04-01 06:09:54,43.084025,-67.277544,44.213854,-69.32765,3.95,30.91,1.0,completed,
11861,8153,5990,2026-06-13 23:15:39,2026-06-13 23:29:39,2026-06-14 00:10:39,44.506512,-74.867569,45.441138,-75.916381,30.76,71.18,1.0,completed,
11862,7568,7940,2026-02-03 05:23:43,2026-02-03 05:30:43,2026-02-03 05:44:43,44.150889,-73.965003,43.434639,-78.474094,22.83,57.42,1.2,completed,
11863,8034,8239,2025-05-16 06:23:21,2025-05-16 06:35:21,2025-05-16 07:13:21,44.403362,-76.287027,45.065214,-78.666654,21.42,64.54,1.2,completed,
11864,4959,6243,2026-06-21 01:28:53,2026-06-21 01:32:53,2026-06-21 02:25:53,43.185798,-77.286589,43.918352,-69.372627,1.72,49.12,2.0,completed,
11865,4841,6925,2025-11-20 22:09:14,2025-11-20 22:24:14,2025-11-20 23:06:14,43.692796,-64.985632,44.871595,-74.952325,14.27,64.01,1.5,completed,
11866,2860,1625,2025-10-28 13:04:08,,,43.332457,-68.834497,44.838513,-69.989467,0,0,1.0,requested,
11867,9881,3789,2026-05-28 11:36:11,2026-05-28 11:46:11,2026-05-28 12:43:11,44.036947,-77.242736,43.180797,-72.152749,39.19,91.53,1.0,completed,
11868,5989,5376,2025-12-25 01:25:46,2025-12-25 01:28:46,2025-12-25 02:06:46,43.948018,-66.644438,44.463485,-64.115281,25.03,60.1,1.0,completed,
11869,6877,9958,2025-02-03 12:12:10,2025-02-03 12:17:10,2025-02-03 12:24:10,44.227075,-66.112874,44.418849,-75.681672,28.04,54.52,1.0,completed,
11870,7054,2380,2026-05-04 13:40:17,2026-05-04 13:46:17,2026-05-04 14:12:17,44.075759,-66.75606,44.569276,-74.381535,15.17,38.65,1.0,completed,
11871,4310,8742,2025-02-03 16:09:29,2025-02-03 16:19:29,2025-02-03 17:17:29,44.833982,-68.546057,44.839258,-72.617976,16.76,52.63,1.0,completed,
11872,161,8752,2025-02-03 10:05:11,2025-02-03 10:07:11,2025-02-03 10:23:11,45.194181,-73.946415,44.813007,-74.260813,5.49,18.21,1.0,completed,
11873,2204,5029,2025-07-01 12:59:17,2025-07-01 13:02:17,2025-07-01 13:08:17,43.020949,-72.782333,43.89846,-76.296939,37.2,140.4,2.0,completed,
11874,2285,894,2025-03-02 21:22:59,2025-03-02 21:28:59,2025-03-02 21:59:59,43.071199,-64.444162,44.653857,-77.068165,6.07,24.47,1.0,completed,
11875,2272,3879,2026-01-24 04:40:16,2026-01-24 04:52:16,2026-01-24 05:44:16,44.164755,-79.244486,44.877426,-76.710478,20.84,57.67,1.0,completed,
11876,8379,2077,2026-05-25 12:00:13,2026-05-25 12:03:13,2026-05-25 12:09:13,43.955454,-67.023098,44.412258,-63.592138,25.14,49.1,1.0,completed,
11877,2789,7968,2025-05-12 02:51:18,2025-05-12 02:59:18,2025-05-12 03:44:18,44.755606,-72.145664,44.631876,-72.552833,1.71,32.61,1.5,completed,
11878,7856,8881,2025-12-16 11:12:56,2025-12-16 11:20:56,2025-12-16 11:36:56,45.0042,-75.043732,45.467711,-74.706582,4.67,16.77,1.0,completed,
11879,7726,9554,2026-06-16 03:35:06,2026-06-16 03:41:06,2026-06-16 04:28:06,43.207136,-70.166126,43.512442,-70.579246,15.24,92.24,2.0,completed,
11880,3956,9335,2025-08-21 22:00:56,2025-08-21 22:07:56,2025-08-21 22:52:56,43.566188,-75.1144,43.388023,-69.551067,19.79,80.07,1.5,completed,
11881,46,4838,2025-08-28 03:22:41,2025-08-28 03:28:41,2025-08-28 03:37:41,45.497824,-66.436887,45.462801,-76.777584,20.05,41.24,1.0,completed,
11882,1231,920,2026-03-05 17:50:38,,,44.36648,-74.433773,44.461397,-64.801442,0,0,1.0,requested,
11883,9338,1936,2025-04-24 02:56:43,,,44.479621,-70.579958,43.905419,-65.723166,0,0,1.0,cancelled,other
11884,1806,9184,2025-03-30 03:14:14,,,43.679854,-76.921508,43.660824,-70.589264,0,0,1.0,in_progress,
11885,737,445,2025-02-07 08:21:22,,,43.966989,-70.995872,45.307508,-74.614285,0,0,1.0,cancelled,driver_too_far
11886,8942,7245,2026-07-11 00:41:12,2026-07-11 00:54:12,2026-07-11 01:02:12,43.544641,-79.108533,43.395302,-64.95855,11.59,26.08,1.0,completed,
11887,6411,6562,2025-01-17 19:07:43,2025-01-17 19:12:43,2025-01-17 19:33:43,44.117957,-68.660797,43.334367,-69.889455,15.9,38.17,1.0,completed,
11888,2463,4372,2025-03-23 10:32:55,2025-03-23 10:37:55,2025-03-23 10:45:55,44.581012,-67.651559,43.033262,-65.302487,4.7,14.02,1.0,completed,
11889,4577,4787,2025-07-08 21:03:32,2025-07-08 21:06:32,2025-07-08 21:24:32,45.271492,-78.749897,45.269782,-72.689179,6.83,21.25,1.0,completed,
11890,734,745,2025-04-28 00:11:59,,,43.994694,-78.098421,45.478127,-77.121774,0,0,1.0,cancelled,driver_too_far
11891,6058,44,2025-09-24 17:15:31,2025-09-24 17:18:31,2025-09-24 18:07:31,44.020646,-70.156818,44.60479,-70.813179,30.59,73.68,1.0,completed,
11892,5433,2200,2026-05-06 05:05:18,,,43.275892,-75.274695,45.141676,-78.764301,0,0,1.0,in_progress,
11893,9138,1624,2025-10-18 14:00:32,2025-10-18 14:08:32,2025-10-18 14:59:32,43.07043,-64.90833,43.800765,-79.482094,3.78,27.46,1.0,completed,
11894,8555,1291,2026-04-04 17:00:41,2026-04-04 17:14:41,2026-04-04 18:07:41,45.482831,-68.468961,44.488288,-67.393597,3.42,27.53,1.0,completed,
11895,4,9099,2025-07-22 11:44:24,2025-07-22 11:53:24,2025-07-22 12:31:24,43.009153,-75.178291,43.469063,-71.492029,13.34,47.57,1.2,completed,
11896,6408,5409,2025-03-19 22:44:59,2025-03-19 22:49:59,2025-03-19 22:56:59,43.053085,-73.766095,45.459145,-71.415263,26.43,62.04,1.2,completed,
11897,8976,4233,2026-04-04 21:37:20,2026-04-04 21:49:20,2026-04-04 22:39:20,43.603377,-63.53248,45.166809,-75.534263,4.98,43.82,1.5,completed,
11898,1007,999,2026-02-20 20:45:02,,,45.047733,-68.400363,43.395749,-67.086441,0,0,1.0,in_progress,
11899,3056,3822,2025-10-05 23:00:41,2025-10-05 23:02:41,2025-10-05 23:54:41,45.270315,-77.564622,43.963288,-68.733907,34.32,97.51,1.2,completed,
11900,6674,557,2026-05-17 18:28:15,2026-05-17 18:40:15,2026-05-17 18:53:15,45.432155,-69.720845,43.55564,-64.904188,29.3,58.82,1.0,completed,
11901,5484,7136,2026-06-27 01:44:26,2026-06-27 01:50:26,2026-06-27 02:44:26,44.237751,-72.004527,45.124926,-76.888747,2.36,26.03,1.0,completed,
11902,2138,2585,2026-05-14 20:51:20,2026-05-14 20:55:20,2026-05-14 21:46:20,44.025268,-65.358667,44.30721,-65.990816,21.66,70.51,1.2,completed,
11903,5984,763,2025-11-27 04:59:07,2025-11-27 05:02:07,2025-11-27 05:35:07,44.048476,-78.099408,44.928688,-79.631678,20.17,49.85,1.0,completed,
11904,3875,7830,2025-11-17 07:01:48,2025-11-17 07:13:48,2025-11-17 08:01:48,43.341816,-69.157593,44.348744,-68.581355,30.65,146.88,2.0,completed,
11905,5031,4936,2026-07-07 09:41:07,2026-07-07 09:51:07,2026-07-07 10:14:07,44.60561,-63.822529,43.945956,-68.838605,35.92,73.91,1.0,completed,
11906,7218,7146,2026-06-06 12:43:45,2026-06-06 12:55:45,2026-06-06 13:31:45,44.158348,-66.815975,43.687561,-66.165925,9.7,32.57,1.0,completed,
11907,2135,723,2025-08-07 11:08:11,2025-08-07 11:10:11,2025-08-07 11:22:11,45.067389,-73.645116,44.999374,-63.933658,10.77,26.05,1.0,completed,
11908,2225,4553,2026-05-19 17:32:18,2026-05-19 17:39:18,2026-05-19 18:13:18,43.591109,-75.304994,44.20397,-72.589486,20.59,50.93,1.0,completed,
11909,1781,7278,2025-11-06 09:53:43,2025-11-06 10:05:43,2025-11-06 10:15:43,44.968793,-76.694684,45.214129,-78.46876,7.0,28.12,1.5,completed,
11910,3161,5568,2026-03-13 04:11:24,2026-03-13 04:19:24,2026-03-13 05:09:24,43.79409,-68.459319,44.024658,-77.844162,12.31,42.04,1.0,completed,
11911,1032,5543,2025-05-18 17:00:25,2025-05-18 17:12:25,2025-05-18 17:58:25,43.617446,-64.899501,45.145086,-75.759747,34.79,95.98,1.2,completed,
11912,1500,6202,2025-02-18 07:28:57,,,45.310484,-76.854943,43.811078,-69.932838,0,0,1.0,cancelled,other
11913,8485,3264,2025-09-25 19:00:21,2025-09-25 19:15:21,2025-09-25 20:06:21,43.873269,-72.449573,43.195279,-76.568483,35.71,166.69,2.0,completed,
11914,5134,7153,2025-09-15 03:31:44,2025-09-15 03:36:44,2025-09-15 04:16:44,45.020761,-64.099736,45.309311,-77.374734,1.89,40.61,2.0,completed,
11915,6229,7450,2025-10-11 15:31:39,2025-10-11 15:41:39,2025-10-11 16:30:39,45.135202,-75.964433,43.056066,-69.696548,28.28,83.57,1.2,completed,
11916,1739,8566,2025-10-23 03:31:16,,,45.26433,-78.008205,45.35661,-75.64534,0,0,1.0,cancelled,rider_no_show
11917,5866,3924,2025-09-20 23:36:16,2025-09-20 23:43:16,2025-09-21 00:32:16,43.82765,-71.473324,44.49324,-73.787359,12.94,64.19,1.5,completed,
11918,8021,2852,2026-02-20 15:50:30,2026-02-20 15:55:30,2026-02-20 16:37:30,44.047,-65.351993,43.360014,-66.872246,7.4,36.78,1.2,completed,
11919,9127,2891,2026-04-07 12:26:51,2026-04-07 12:34:51,2026-04-07 13:34:51,44.94649,-74.016794,43.044679,-65.387727,3.56,45.34,1.5,completed,
11920,5265,3774,2026-01-03 08:40:36,2026-01-03 08:44:36,2026-01-03 09:39:36,45.136749,-73.294246,43.6656,-78.264475,21.81,120.83,2.0,completed,
11921,9729,3909,2025-08-11 08:05:36,2025-08-11 08:15:36,2025-08-11 09:10:36,43.484056,-72.311075,43.635136,-75.808091,38.59,89.78,1.0,completed,
11922,6471,4521,2025-07-01 18:01:07,2025-07-01 18:14:07,2025-07-01 18:37:07,43.856407,-69.546236,44.584391,-67.22243,29.5,62.67,1.0,completed,
11923,2401,5732,2025-09-04 02:32:26,2025-09-04 02:40:26,2025-09-04 03:05:26,43.837644,-69.27097,43.541031,-74.936772,11.99,39.28,1.2,completed,
11924,9023,4181,2025-06-03 05:57:03,,,44.612829,-66.032339,44.535125,-74.735762,0,0,1.0,cancelled,rider_cancelled
11925,9268,1014,2026-02-08 11:56:06,,,43.561323,-74.173254,43.640084,-75.026948,0,0,1.0,requested,
11926,7418,5139,2026-06-16 13:56:43,2026-06-16 14:10:43,2026-06-16 14:27:43,44.814655,-79.700936,44.08334,-74.840752,28.89,59.51,1.0,completed,
11927,2989,6212,2025-01-28 01:19:29,2025-01-28 01:33:29,2025-01-28 02:02:29,44.482847,-75.189864,43.746063,-70.925467,17.81,88.63,2.0,completed,
11928,6651,714,2026-03-08 02:07:23,2026-03-08 02:11:23,2026-03-08 02:25:23,44.948028,-65.025742,45.000567,-63.630617,18.78,40.77,1.0,completed,
11929,669,9535,2025-07-21 07:49:24,2025-07-21 08:02:24,2025-07-21 08:09:24,43.960577,-76.737546,44.150351,-73.195224,33.51,76.91,1.2,completed,
11930,1178,1513,2025-03-29 05:27:56,2025-03-29 05:35:56,2025-03-29 06:06:56,44.513442,-66.941234,45.474231,-64.210201,3.37,19.75,1.0,completed,
11931,8162,3525,2026-03-24 15:59:26,,,44.147994,-74.148201,43.934984,-64.679241,0,0,1.0,cancelled,driver_too_far
11932,454,9905,2026-04-13 14:14:18,2026-04-13 14:29:18,2026-04-13 15:09:18,44.59706,-70.595015,44.247632,-73.77818,5.35,26.36,1.0,completed,
11933,6269,728,2026-01-07 09:25:33,2026-01-07 09:34:33,2026-01-07 10:01:33,44.42612,-75.641856,44.000007,-77.803524,25.45,68.38,1.2,completed,
11934,4961,3350,2025-10-10 13:08:17,2025-10-10 13:20:17,2025-10-10 13:46:17,43.946376,-75.231258,44.992716,-76.640828,37.19,77.18,1.0,completed,
11935,677,6895,2025-08-03 00:18:39,,,43.81487,-66.888294,45.497225,-74.769852,0,0,1.0,cancelled,rider_no_show
11936,4448,9294,2026-04-04 04:41:49,2026-04-04 04:54:49,2026-04-04 05:03:49,43.72093,-74.439909,43.233308,-75.836587,39.58,75.42,1.0,completed,
11937,905,4958,2026-07-30 04:00:41,2026-07-30 04:04:41,2026-07-30 04:14:41,43.06153,-69.792061,45.099911,-78.791745,30.58,90.02,1.5,completed,
11938,7571,4686,2025-05-01 00:03:53,2025-05-01 00:14:53,2025-05-01 01:04:53,45.132807,-70.424833,43.627942,-77.476457,9.43,55.5,1.5,completed,
11939,5980,6783,2025-06-09 15:47:32,2025-06-09 16:02:32,2025-06-09 16:31:32,45.347961,-71.836614,43.318407,-64.334159,34.97,74.35,1.0,completed,
11940,2006,8905,2026-07-28 16:15:57,2026-07-28 16:18:57,2026-07-28 16:37:57,44.503757,-79.682052,44.336406,-76.213619,36.29,73.16,1.0,completed,
11941,6263,7361,2025-10-13 13:09:46,2025-10-13 13:24:46,2025-10-13 13:43:46,45.11615,-68.245428,44.665491,-72.945116,17.95,49.27,1.2,completed,
11942,9532,398,2025-04-26 15:02:55,2025-04-26 15:08:55,2025-04-26 15:43:55,45.045431,-68.822733,44.331815,-78.157972,10.46,50.33,1.5,completed,
11943,3378,4511,2025-11-09 07:43:57,,,45.265559,-73.225125,44.007624,-65.514736,0,0,1.0,requested,
11944,795,969,2025-04-06 14:03:00,2025-04-06 14:09:00,2025-04-06 14:38:00,45.23237,-78.471796,43.941498,-76.482845,35.99,91.36,1.2,completed,
11945,8311,8086,2025-01-13 01:57:09,,,44.716847,-74.826373,45.21064,-72.8793,0,0,1.0,cancelled,rider_no_show
11946,4329,9050,2026-05-16 13:32:24,2026-05-16 13:45:24,2026-05-16 14:43:24,43.982964,-64.69697,43.436257,-63.535668,16.41,52.02,1.0,completed,
11947,5470,5917,2025-01-08 03:06:17,,,43.145051,-79.086709,43.734537,-69.069651,0,0,1.0,requested,
11948,9028,9507,2025-08-07 08:15:27,2025-08-07 08:20:27,2025-08-07 09:13:27,45.40877,-76.535292,44.680642,-67.347212,9.51,57.29,1.5,completed,
11949,3205,687,2026-03-19 06:03:07,2026-03-19 06:09:07,2026-03-19 06:14:07,45.325237,-63.951964,45.075229,-76.176315,21.66,51.19,1.2,completed,
11950,4123,3788,2025-08-04 04:39:55,,,44.703001,-74.141055,45.18241,-64.629207,0,0,1.0,in_progress,
11951,1867,8949,2025-09-23 21:25:17,2025-09-23 21:40:17,2025-09-23 22:39:17,45.389122,-77.89374,43.641261,-68.537062,21.21,60.77,1.0,completed,
11952,6743,1312,2025-05-07 21:40:19,,,44.751987,-67.064508,45.082293,-73.164539,0,0,1.0,cancelled,other
11953,3364,7434,2026-06-09 17:00:42,2026-06-09 17:12:42,2026-06-09 17:44:42,43.175031,-78.480445,45.137268,-73.438297,32.87,143.44,2.0,completed,
11954,9877,1495,2026-02-13 01:30:01,,,43.125869,-64.677679,45.388532,-64.085353,0,0,1.0,cancelled,driver_cancelled
11955,9588,411,2025-02-12 20:32:44,,,44.626968,-79.118991,43.095505,-72.585075,0,0,1.0,in_progress,
11956,1757,9513,2025-12-19 10:17:02,2025-12-19 10:23:02,2025-12-19 10:53:02,44.180927,-69.922291,43.738847,-78.534268,15.69,40.96,1.0,completed,
11957,6224,599,2026-05-28 03:34:59,2026-05-28 03:49:59,2026-05-28 04:00:59,44.240499,-69.926036,44.397877,-71.800727,32.9,77.31,1.2,completed,
11958,2466,6819,2025-03-04 12:16:58,2025-03-04 12:31:58,2025-03-04 12:40:58,45.47785,-70.991797,45.36663,-68.157361,6.33,20.67,1.2,completed,
11959,8979,9693,2025-10-21 02:43:25,2025-10-21 02:52:25,2025-10-21 03:20:25,44.08949,-63.853741,44.669721,-72.395925,31.91,68.64,1.0,completed,
11960,549,2077,2025-08-18 21:42:34,,,43.17716,-71.777757,44.095267,-70.932161,0,0,1.0,cancelled,other
11961,5950,1435,2025-08-01 15:57:37,2025-08-01 16:02:37,2025-08-01 16:58:37,45.053132,-77.171891,44.78773,-71.304981,11.37,42.5,1.0,completed,
11962,9416,2362,2025-01-05 06:18:21,2025-01-05 06:27:21,2025-01-05 06:32:21,44.874971,-76.13423,43.768833,-69.047591,12.99,41.22,1.5,completed,
11963,8039,6285,2025-06-27 20:21:02,2025-06-27 20:29:02,2025-06-27 20:47:02,44.269854,-68.696275,43.357991,-78.26137,31.68,64.74,1.0,completed,
11964,7986,9621,2025-08-08 09:29:52,2025-08-08 09:31:52,2025-08-08 10:22:52,44.757399,-78.7101,44.182701,-73.851161,19.67,55.27,1.0,completed,
11965,5614,8160,2025-11-19 22:36:56,2025-11-19 22:38:56,2025-11-19 23:31:56,45.087833,-71.703829,45.400757,-76.099999,3.72,28.06,1.0,completed,
11966,1938,6233,2026-05-31 22:33:58,2026-05-31 22:36:58,2026-05-31 22:49:58,43.95485,-72.559772,44.074614,-71.068118,13.3,30.83,1.0,completed,
11967,450,628,2025-12-12 03:32:17,2025-12-12 03:39:17,2025-12-12 03:51:17,45.224488,-68.943261,44.546859,-64.961593,6.03,17.75,1.0,completed,
11968,7789,340,2026-07-06 03:38:42,2026-07-06 03:43:42,2026-07-06 03:56:42,45.221301,-68.742696,43.153478,-68.504285,16.13,53.67,1.5,completed,
11969,8790,6623,2025-02-03 16:11:31,2025-02-03 16:13:31,2025-02-03 16:35:31,45.459036,-65.09233,43.978798,-68.925341,2.29,14.71,1.0,completed,
11970,9023,2386,2026-06-12 07:59:21,2026-06-12 08:02:21,2026-06-12 08:10:21,44.871228,-75.69856,43.507268,-74.461932,16.44,41.48,1.2,completed,
11971,8795,2474,2025-09-11 04:06:18,2025-09-11 04:12:18,2025-09-11 04:39:18,43.896216,-69.746622,43.583889,-73.358002,28.22,61.83,1.0,completed,
11972,3657,8221,2025-03-27 18:11:07,2025-03-27 18:21:07,2025-03-27 19:00:07,43.334595,-70.121517,43.975899,-79.755431,17.6,47.45,1.0,completed,
11973,3412,5933,2025-10-22 22:27:49,,,44.545607,-67.79588,43.28381,-69.065488,0,0,1.0,cancelled,rider_cancelled
11974,9396,8909,2026-02-14 15:51:24,2026-02-14 16:06:24,2026-02-14 16:15:24,43.990776,-63.524593,44.512858,-64.530935,1.26,8.36,1.0,completed,
11975,5212,1420,2025-10-02 00:24:44,2025-10-02 00:38:44,2025-10-02 01:02:44,45.250767,-75.430746,43.934247,-72.781075,5.31,31.04,1.5,completed,
11976,9567,5409,2025-02-17 10:44:35,2025-02-17 10:50:35,2025-02-17 11:37:35,44.398562,-75.660481,44.116793,-72.781328,6.02,35.98,1.2,completed,
11977,353,4222,2026-07-02 10:59:40,2026-07-02 11:05:40,2026-07-02 11:58:40,44.38625,-71.950313,44.985583,-72.243981,4.09,28.71,1.0,completed,
11978,8174,4292,2025-06-24 13:23:15,,,43.914285,-77.728789,43.380044,-65.511937,0,0,1.0,cancelled,rider_no_show
11979,9972,6193,2025-10-15 16:11:06,2025-10-15 16:19:06,2025-10-15 16:58:06,43.831099,-79.753257,43.086777,-63.866978,32.63,73.75,1.0,completed,
11980,8558,9990,2026-05-15 16:24:23,2026-05-15 16:35:23,2026-05-15 17:11:23,44.94367,-64.792533,43.843375,-63.802798,31.16,70.13,1.0,completed,
11981,7554,5298,2025-04-03 16:48:23,,,44.929461,-78.595773,43.733214,-78.107862,0,0,1.0,cancelled,driver_cancelled
11982,699,3572,2025-11-24 22:05:51,,,44.38697,-79.2276,44.666753,-72.399463,0,0,1.0,cancelled,driver_cancelled
11983,8993,4273,2025-12-17 06:14:04,,,44.319799,-77.081133,43.530979,-68.7812,0,0,1.0,in_progress,
11984,8108,5781,2025-06-17 05:41:21,2025-06-17 05:49:21,2025-06-17 06:39:21,44.030448,-71.696207,43.344553,-66.990829,22.23,89.1,1.5,completed,
11985,6995,8281,2026-06-09 08:18:46,2026-06-09 08:31:46,2026-06-09 08:55:46,44.896282,-75.419815,44.252334,-77.878114,33.86,70.66,1.0,completed,
11986,7638,7372,2026-06-27 00:39:13,2026-06-27 00:52:13,2026-06-27 01:49:13,43.601706,-77.612937,45.409925,-63.568226,4.04,36.02,1.2,completed,
11987,4715,6566,2025-12-09 17:16:51,,,43.709074,-74.845521,45.178182,-75.928618,0,0,1.0,in_progress,
11988,8625,8059,2025-02-11 03:20:37,2025-02-11 03:26:37,2025-02-11 03:32:37,44.95022,-66.411139,43.033432,-78.235143,7.01,26.05,1.5,completed,
11989,3357,307,2025-02-16 20:46:49,2025-02-16 20:52:49,2025-02-16 21:12:49,43.813355,-76.483316,43.137386,-66.133118,32.99,67.73,1.0,completed,
11990,2262,4584,2025-10-15 04:38:35,2025-10-15 04:53:35,2025-10-15 05:09:35,45.051734,-68.562474,44.009713,-77.853433,25.21,52.72,1.0,completed,
11991,5947,3156,2025-07-16 14:48:43,2025-07-16 14:54:43,2025-07-16 15:04:43,43.708989,-71.151652,43.26702,-72.670861,17.89,37.81,1.0,completed,
11992,3958,8127,2025-12-27 11:33:12,,,44.532906,-78.913025,44.123255,-74.833554,0,0,1.0,in_progress,
11993,2875,5637,2025-07-10 10:03:59,,,44.220546,-72.565452,44.05999,-76.476258,0,0,1.0,requested,
11994,3466,1573,2025-05-19 21:29:45,2025-05-19 21:33:45,2025-05-19 21:40:45,45.033538,-67.693896,44.735032,-74.574598,21.75,87.03,2.0,completed,
11995,5050,8376,2025-06-12 21:30:37,,,43.610977,-64.639859,45.080778,-79.685238,0,0,1.0,in_progress,
11996,4068,1228,2026-01-25 08:51:08,2026-01-25 08:59:08,2026-01-25 09:08:08,43.03018,-69.828976,44.198562,-74.897143,33.55,64.86,1.0,completed,
11997,575,8506,2025-09-03 17:30:12,,,43.145332,-73.825814,45.205177,-78.647768,0,0,1.0,cancelled,driver_too_far
11998,6932,6538,2026-03-12 22:05:11,,,43.005655,-69.624064,43.338197,-63.975892,0,0,1.0,requested,
11999,8513,6292,2025-08-16 04:14:03,2025-08-16 04:19:03,2025-08-16 04:44:03,43.225371,-77.052905,44.613409,-73.968451,34.07,107.06,1.5,completed,
12000,4736,5821,2026-01-04 11:36:04,2026-01-04 11:39:04,2026-01-04 12:15:04,43.290308,-64.462165,44.615987,-69.111083,2.11,19.29,1.0,completed,
12001,1707,5328,2025-07-12 07:57:00,2025-07-12 08:05:00,2025-07-12 08:43:00,45.25937,-66.762405,44.704197,-69.06929,35.07,155.34,2.0,completed,
12002,2327,2705,2025-07-24 18:21:46,2025-07-24 18:26:46,2025-07-24 19:00:46,45.18443,-70.494504,45.249539,-78.638475,18.46,70.81,1.5,completed,
12003,4116,4641,2026-02-16 12:46:06,2026-02-16 12:56:06,2026-02-16 13:43:06,43.065849,-71.228728,45.369486,-74.930836,2.38,23.61,1.0,completed,
12004,9819,1289,2026-06-12 05:06:42,2026-06-12 05:11:42,2026-06-12 05:45:42,43.431861,-74.404278,43.852515,-67.678049,5.41,29.24,1.2,completed,
12005,7840,5777,2026-02-09 17:28:26,,,44.275476,-78.996386,44.314873,-77.311842,0,0,1.0,requested,
12006,2139,133,2025-06-26 06:44:31,2025-06-26 06:55:31,2025-06-26 07:08:31,44.842154,-69.828069,43.219152,-65.967467,35.62,83.86,1.2,completed,
12007,6134,4650,2026-02-20 15:52:22,2026-02-20 16:04:22,2026-02-20 16:19:22,44.696139,-74.975898,44.046699,-75.644068,9.3,49.05,2.0,completed,
12008,9582,334,2025-01-08 08:33:57,,,43.41836,-74.039462,43.582406,-65.4386,0,0,1.0,cancelled,rider_cancelled
12009,8258,4565,2025-05-30 05:13:51,,,45.426011,-74.321759,45.260064,-68.902515,0,0,1.0,requested,
12010,3551,9178,2025-11-30 09:03:41,,,45.108886,-65.78605,44.448208,-68.424283,0,0,1.0,in_progress,
12011,3604,4184,2025-11-04 06:57:30,2025-11-04 07:03:30,2025-11-04 07:14:30,43.613428,-72.031667,43.425271,-79.617213,1.36,18.46,2.0,completed,
12012,6817,8111,2026-04-09 14:06:55,2026-04-09 14:08:55,2026-04-09 14:42:55,43.180085,-77.057941,44.36034,-75.245554,8.75,60.42,2.0,completed,
12013,2837,6243,2025-04-03 14:47:29,2025-04-03 15:01:29,2025-04-03 15:33:29,44.883287,-75.797148,43.958065,-70.782301,8.34,28.79,1.0,completed,
12014,6774,3938,2025-05-01 01:49:09,2025-05-01 01:59:09,2025-05-01 02:05:09,43.634815,-68.786345,44.627061,-67.412692,17.32,35.41,1.0,completed,
12015,9591,9017,2025-04-25 02:27:39,,,43.888745,-73.398042,44.977429,-74.105179,0,0,1.0,cancelled,other
12016,2918,3555,2026-07-25 18:05:22,2026-07-25 18:16:22,2026-07-25 18:53:22,44.094727,-68.579679,45.019382,-74.957585,11.76,36.53,1.0,completed,
12017,4750,8788,2025-06-24 19:46:32,2025-06-24 19:55:32,2025-06-24 20:29:32,43.012917,-66.113156,45.436278,-78.205414,35.4,76.85,1.0,completed,
12018,2880,2192,2025-04-05 21:08:07,2025-04-05 21:17:07,2025-04-05 21:31:07,43.349893,-66.463126,44.506439,-78.92529,12.14,43.72,1.5,completed,
12019,240,6573,2025-10-19 17:04:36,2025-10-19 17:12:36,2025-10-19 17:52:36,45.29888,-72.267688,45.100374,-70.502475,15.13,43.48,1.0,completed,
12020,1402,465,2025-08-15 20:41:57,2025-08-15 20:46:57,2025-08-15 21:09:57,43.929166,-74.956582,43.961782,-65.944678,5.6,25.02,1.2,completed,
